@relation bolasso

@attribute r1 numeric
@attribute r2 numeric
@attribute r3 numeric
@attribute r4 numeric
@attribute r5 numeric
@attribute r6 numeric
@attribute r7 numeric
@attribute r8 numeric
@attribute nr9 numeric
@attribute nr10 numeric
@attribute nr11 numeric
@attribute nr12 numeric
@attribute nr13 numeric
@attribute nr14 numeric
@attribute nr15 numeric
@attribute nr16 numeric
@attribute target numeric

@data
-0.456003,-0.749332,0.739306,2.566789,-1.70891,2.144204,-0.558767,-2.23065,0.648524,-2.243036,-1.26497,0.253784,-0.693222,0.929574,-0.97931,0.067809,0.513591
-0.556757,-0.183263,1.314107,0.250996,1.986188,2.918972,1.061988,0.872575,0.576347,-0.176554,-1.373238,2.091187,2.420197,-0.737249,2.025624,-2.440208,-0.251192
1.77497,1.009722,1.159695,0.593137,-0.792179,1.093251,-0.54605,1.986877,0.05605,0.908774,0.119137,-0.058658,0.904991,-1.517871,0.099149,-1.151179,0.917273
-0.477982,-0.436815,-0.397054,0.798405,1.612027,1.20183,0.466075,2.22664,0.385404,-0.216855,-1.662162,-0.145887,0.999007,0.919508,-0.606523,0.452661,-0.047948
0.018352,0.166723,-0.868193,0.188712,0.725242,-0.673771,0.76723,-0.067605,-0.915257,-1.611131,-0.379399,-1.643982,0.810019,0.613451,-1.138213,0.01899,-0.174562
-1.419093,-0.979143,0.387309,0.047669,0.397632,0.744374,-1.464528,-0.120095,0.407322,0.509815,1.135917,1.301812,1.378933,0.098727,1.645197,0.278824,-0.727642
0.567026,-0.305586,-1.127014,0.74314,-0.268238,-0.364722,0.381478,0.889597,-0.36492,0.138445,-0.321341,-0.036083,-1.04899,0.151611,-1.126928,2.136986,0.70072
-0.665831,0.827307,0.268627,0.112566,-0.502736,0.948093,-0.40057,0.185954,0.079886,0.381254,-0.373323,-1.242997,-0.062328,-0.363407,-0.272901,-0.586727,-0.220606
-1.673003,0.512013,-0.844127,0.535992,-0.781518,1.466961,-1.011107,-0.344592,1.159924,1.185531,0.895413,2.045345,-0.955102,0.830611,1.190925,1.450294,-0.268837
-0.262025,0.331384,-0.614359,-0.907406,-0.301736,-0.048657,0.336076,0.224826,0.703798,0.446269,0.420488,0.843518,1.757952,-1.165258,0.748212,-1.046177,-0.176787
2.088397,-0.43335,1.706364,-1.086418,0.278292,1.262345,-2.132443,-1.733956,-0.119684,-0.227597,0.221549,-0.50331,0.377463,-2.218386,2.056204,-0.840486,1.141552
0.444921,-0.78647,0.362119,-0.518416,1.259054,-1.637992,-0.085694,-0.601083,0.266509,-1.210303,0.142572,-2.395932,-0.614225,1.076798,-0.890029,1.158518,-0.239529
0.650301,0.671675,1.192176,-0.269829,-0.788053,1.644135,-1.798228,-1.047592,0.067156,0.323832,1.059772,-0.355113,-0.067527,-1.811756,1.08884,0.181742,0.535124
0.246305,-0.395331,-0.683691,1.860523,-0.890567,1.47122,-0.779164,-0.159353,-1.300287,-1.368273,-0.502858,-0.160257,0.245231,-0.450799,-0.770734,0.763454,1.029147
0.113945,0.109488,2.463685,-0.065606,0.371785,0.666554,-0.885071,1.243884,2.314308,1.508154,0.432234,1.412566,-0.099385,-0.197504,-0.304148,0.97997,-0.484809
0.191387,1.987948,-0.997758,-1.475198,-0.591038,-0.292125,0.6881,0.162279,-2.027508,0.43486,0.542229,-1.617104,0.631562,-0.238763,-0.714531,-1.355774,0.028158
1.04534,-1.038278,0.605905,-0.504363,-0.367074,-1.650362,0.380514,-0.882305,-1.057726,-0.501923,-0.28133,-0.450247,-0.442838,0.276861,-0.451051,-0.608276,0.110637
1.940274,0.584919,2.032455,-0.656084,1.195722,0.026536,-1.615279,0.981407,-0.194092,1.150549,0.297934,-0.951469,-1.94628,0.473181,-0.943744,0.3803,0.320906
0.590074,-0.847143,1.577902,0.605254,0.39241,1.188465,-0.99338,1.316181,-0.963498,-0.405675,-1.928836,-2.116051,1.105407,0.301817,-0.602287,-1.062663,0.119425
-1.429342,0.86575,-1.316978,0.709366,-2.544608,0.677423,-0.140268,-1.746522,0.830909,-0.12428,1.512686,1.257136,1.245146,-1.538152,2.254441,-0.88518,-0.062654
-0.38551,0.501738,1.270404,0.138592,0.962024,1.002079,-1.108088,-0.006423,0.483347,-0.06007,1.072358,0.122998,1.194613,0.188278,1.943021,-2.544878,-0.42382
-0.260909,-0.678058,0.393252,0.205016,-0.320861,-1.03959,0.480308,-1.59048,0.522153,-0.636364,0.08581,0.845956,-0.31124,0.785155,1.322819,-1.345675,-0.363408
-1.799186,0.732441,-1.970221,-0.325891,0.81803,0.25492,0.830709,0.798551,-2.107062,0.007725,0.329314,-0.754425,0.607709,0.105415,0.132223,-0.151785,-0.637713
0.579525,-0.690567,-0.792778,0.901808,-0.391697,-0.151559,-0.957191,-0.773871,0.001902,-0.735473,1.08253,0.304026,0.588513,-0.566023,2.338169,0.129971,0.855701
-0.104953,-0.31579,-0.17948,-0.303468,0.522837,-1.110248,1.647207,0.79878,0.712725,-0.182886,-1.636523,0.247028,0.162431,1.69681,-1.654314,-0.48921,-0.454352
-1.339291,0.012047,-1.063024,0.826789,-1.991922,0.237851,-1.92531,-1.052456,1.549622,0.582365,1.845508,0.361774,-0.877352,-0.181394,1.255782,2.945478,0.010162
-0.708336,0.872068,0.074042,1.330569,-2.042693,1.328172,-1.011703,-0.964988,0.725059,-0.462484,1.267739,0.329638,0.452873,-0.39787,0.854267,0.232737,0.193648
-0.055468,0.282533,0.060082,-1.379038,-0.032697,1.340205,-0.867917,-0.021306,-0.89226,1.052158,-0.401428,-0.619634,-0.308786,-0.966739,-0.24223,-0.169573,0.162398
-0.140006,-0.436851,0.59874,-0.5737,0.903482,1.303747,-0.449603,0.218822,-0.2483,0.18113,-1.122254,0.1216,0.099433,1.318957,0.296612,-0.640374,0.021494
-0.427519,0.578771,0.973597,-1.626855,2.402658,1.567781,-0.395089,1.351717,1.76682,1.745483,0.825544,1.58254,1.277139,-0.842744,1.781514,0.03119,-0.558259
1.50142,-0.172458,1.11017,-0.718662,0.107957,-0.655577,-0.415548,-0.000421,0.476844,0.020832,-0.375978,-1.085634,-0.388644,-0.395285,-0.530941,0.570379,0.375594
0.662119,-0.599879,-1.305654,-0.219825,-0.858733,-1.172867,0.661678,-0.98066,-1.094291,-0.899221,-0.532222,0.079652,0.456646,-0.88761,-0.270929,0.078666,0.533295
0.376998,-0.287746,1.078355,0.810975,-0.395647,0.523258,-2.86511,-0.50285,2.120435,0.563111,2.874573,0.421156,-0.377354,-1.315963,2.363086,2.113784,0.374279
-0.773832,-0.175932,-1.962527,0.536326,-0.433188,-1.75354,0.565624,-0.74556,-0.733363,-1.275194,0.236477,0.656456,0.989026,1.409776,0.284018,-0.874022,-0.167632
0.459965,-0.923036,1.44923,-0.132936,0.215266,-0.129795,-0.986236,0.002242,1.156476,1.916683,-0.038284,1.484267,-3.228661,0.496677,-0.053369,1.837566,-0.169387
-0.23774,-0.539509,-1.324405,2.088126,0.573867,1.588666,-0.191969,0.034845,-1.928671,-2.21612,0.190838,-0.179854,2.413287,-0.304069,1.775225,-1.475276,0.861058
0.77033,-0.193698,-0.487026,0.525858,0.790511,0.003483,0.018278,0.152527,0.42157,-0.4588,0.268146,0.369266,-0.202064,0.298943,1.247753,-0.424307,0.547829
-0.237255,-1.600852,0.003766,0.923431,0.707585,-0.325828,-0.009431,0.314969,0.751994,-0.201325,-0.80621,1.517804,-0.160919,0.398539,0.515743,-0.221571,-0.042894
0.447477,0.175827,0.213048,1.315511,0.515225,0.271735,-0.120824,1.001365,0.04221,-0.075246,0.410751,0.680215,-0.080556,0.605008,1.06007,0.037965,0.385809
-0.098432,-1.26663,-0.468965,-0.86246,-0.466787,-0.394295,-0.671117,-0.563398,0.693055,0.21652,-0.349484,0.511486,0.64696,-0.574541,0.680357,0.80866,0.023094
2.2109,-2.717498,1.523545,-1.35774,1.06039,-1.091091,0.512385,-0.001277,-0.305345,-0.811994,-2.838558,-0.825489,0.748525,-0.268575,-0.850853,-0.743895,0.630204
-0.860349,0.391694,-0.287306,-0.275819,0.407039,-1.027236,1.182621,-1.320039,-0.019075,-0.46232,-0.343257,0.42085,-1.480813,2.168431,-0.306923,-1.453467,-0.755339
1.097931,-0.079358,0.015631,1.036858,0.44379,1.154221,-0.32669,0.725295,-0.86129,-0.73152,-0.504192,-0.632829,0.237837,-0.410892,0.240675,-0.514633,1.070724
1.454928,-0.654728,0.560191,-1.420022,0.064909,-1.189345,-0.984056,-1.485053,-0.650972,0.374749,0.115124,-1.478924,-2.120583,-1.05972,0.215798,0.482114,0.486287
-1.077782,-0.345692,0.957988,-0.147166,0.105182,-0.126142,0.446962,-0.798113,0.97156,-0.166877,-1.494481,0.188613,-1.009173,1.925288,-0.881849,-0.234897,-0.938674
0.772605,-1.572513,1.074279,1.247987,0.870805,0.209463,-1.536023,0.75408,-0.514912,-1.311977,-0.706749,-1.665561,1.247877,0.887055,0.202071,-0.344272,0.498688
-0.560566,0.996942,-0.424858,0.138214,1.064358,1.159295,0.887041,3.07297,-1.425161,0.408446,-1.974233,-1.28404,1.082191,0.477208,-1.447261,-2.470198,-0.22113
0.417126,-0.129648,0.818193,-0.232048,-0.149413,0.619483,-0.276389,0.618435,1.13039,1.263735,-0.961952,1.043542,-1.80644,-0.448232,-1.562913,2.341258,0.082571
-0.949042,-0.205092,-0.680666,-0.938071,-1.985111,-0.088846,-1.334731,-1.984808,1.310063,1.615186,1.660538,2.408349,-1.247996,-0.861781,1.305098,2.493183,-0.181039
-0.35565,2.210413,0.451929,-0.348082,-0.975617,0.559863,0.051682,0.887638,0.678131,1.813106,1.154629,-0.103658,-0.918035,-0.664124,-0.704132,0.167552,-0.456903
0.78898,-0.443757,-0.427588,-1.436977,0.402477,-0.29859,0.475664,-0.392958,0.00147,-0.097724,-0.967994,0.21832,-0.207583,-0.268962,-1.364427,0.20342,0.288525
-0.508371,-0.837212,-0.896507,-0.237051,-0.469645,-1.033491,0.930486,-0.357788,1.000195,-0.313414,0.514137,1.261723,1.966368,-0.524325,0.900084,-0.626723,-0.251147
-1.497961,-1.026897,1.056793,0.21166,1.56467,1.323261,-1.787739,0.953943,1.284353,1.623932,1.345902,1.48702,-0.014197,0.189882,2.64178,1.910499,-0.833726
0.338681,-1.664784,1.559366,0.726814,-0.580793,-0.041627,-1.163998,-1.826416,0.664797,-0.879699,-1.190416,0.169313,-0.582299,1.129219,0.633621,-0.809165,0.106183
-0.494221,-0.556814,-0.76969,0.430152,-0.309477,-0.345209,0.601453,0.234471,-0.238833,-0.651283,-0.484957,0.787241,1.656991,0.897512,-0.436524,-1.331972,-0.128359
-1.164343,2.275622,-0.48724,0.367577,-1.408109,0.124406,0.633126,0.272152,-0.415422,0.922123,1.686623,0.527839,-1.203971,1.08729,-1.499095,0.956511,-0.500111
-0.750471,1.4714,-0.918774,-0.146089,-1.168758,0.672799,-0.689714,-0.528277,-0.628024,0.146966,0.828071,-1.509842,-1.022448,0.155384,-1.614443,1.811507,0.100215
-0.865369,-1.796843,0.442,0.429387,-0.065522,-0.137764,-0.027623,-0.163334,1.539289,-0.309946,-0.752301,0.541087,0.366191,1.394363,-0.424939,1.56195,-0.562052
-1.853754,0.540197,-1.053239,-0.010826,0.456661,-0.662005,1.743763,0.806744,-0.635049,0.01628,-0.170464,-0.242034,1.098239,1.539787,0.301888,-1.630378,-1.166232
0.077066,-0.357918,0.354401,0.335829,-1.310357,-0.129055,-0.804974,-0.847432,-0.310346,-0.510528,0.214221,-2.02829,0.729666,-1.391589,0.824619,-0.184881,0.166274
-1.336382,1.877403,-2.289108,-0.431992,0.440702,-1.420798,1.513169,0.510335,-1.738498,0.212094,0.667607,-0.14056,-1.269209,2.23514,-2.341578,0.506778,-0.694982
-0.433002,0.588252,-0.373612,0.438959,-0.917312,-0.103004,-0.229195,-0.174966,-0.344649,0.111806,0.459605,-0.319473,-0.195846,0.145895,0.292616,0.214305,-0.129004
1.673173,0.86706,1.778598,-0.724932,0.276837,0.456282,-0.318936,0.997065,1.241324,1.594667,0.321773,2.329428,-0.113693,-1.336707,1.181382,-2.000459,0.446673
0.36486,1.914792,-0.650934,-0.93728,-0.590323,1.558081,0.241464,-0.31303,-0.913698,0.9811,-0.074301,0.523544,-1.044284,-2.197785,-0.49058,-0.590947,0.582666
-0.672665,0.388185,-1.563488,0.763589,-1.461258,-0.533232,1.800581,-0.4639,-2.144233,-1.137736,-0.839148,-0.522085,0.289377,0.598114,-1.227542,-0.529282,-0.065841
0.997895,-0.929275,-0.356935,0.162758,0.545356,-1.477098,1.706974,-0.710151,-0.784727,-1.602134,-0.800451,-0.793817,-0.092976,-0.456067,-0.369404,-0.042743,0.369083
0.721293,0.930069,0.474021,0.569704,-0.257488,0.472793,0.053501,1.872302,0.604829,0.982312,0.56532,0.666694,0.679752,-1.539651,1.0348,-1.484219,0.232135
-0.966891,0.241364,-1.164736,0.488426,-1.496102,-0.85216,-0.29991,-2.314519,-0.338504,-0.454153,1.29199,0.064056,-1.248913,0.155108,0.866049,1.047568,-0.180861
0.016049,2.289741,0.044137,-2.293316,0.958547,-0.466381,-0.67604,0.601043,1.566664,2.746459,2.169164,0.345902,-2.161683,0.07333,0.098779,2.038333,-0.695623
0.15282,1.0346,1.56715,1.379674,0.679511,1.83986,1.142053,0.716032,0.455448,-0.531353,-0.696263,1.189643,0.222584,0.078436,-0.020535,-2.167865,0.001472
0.364468,0.750761,1.637189,-1.13974,0.206445,0.070591,0.291064,0.575276,0.377851,1.208609,-0.316435,-0.255643,-0.78868,-0.331559,-1.135733,0.925375,-0.489282
0.375944,-0.709106,-1.30371,-0.259889,-0.802953,-1.369201,-0.110643,-1.184748,-0.841492,-1.536501,-0.469385,-1.24972,1.420576,-0.519681,-0.521074,0.091413,0.460176
-1.358784,-1.388044,-0.272962,-0.134291,0.475176,0.157343,-0.197166,-0.020578,1.494688,0.08065,-0.125034,1.080046,1.858616,0.093313,1.226641,0.431177,-0.627787
2.316975,-0.830129,0.491803,-0.664631,-0.939665,-0.286927,-0.640477,-0.791322,-0.936764,0.122269,0.16442,0.538809,-0.473945,-2.496927,-0.196277,0.589137,1.313819
-0.987931,0.147866,0.541827,1.443057,-2.273405,-1.41972,-1.274925,-1.784116,2.270204,0.278751,1.478656,1.235818,-2.505398,2.706741,-0.641234,1.650032,-0.605877
-0.097711,0.700982,0.222655,-0.508768,-1.618016,1.81295,-1.722695,-0.132718,-0.095078,1.162003,-0.316145,-0.669263,-0.73862,-1.17469,-0.75039,1.021023,0.369341
-1.416172,0.521818,-0.73809,1.515663,-0.069634,1.156689,1.081002,-0.447234,-0.834249,-1.512234,-1.009246,0.406964,0.908147,1.57866,0.113082,-1.615725,-0.270655
-0.475984,0.111765,-1.113255,-1.249765,0.546375,-0.720018,-0.788363,-0.139973,1.040331,1.389157,1.353855,0.774643,-0.484849,-0.362171,1.737973,1.63219,-0.186714
-0.152154,-0.335633,-0.84507,-0.433982,-0.343999,-1.873954,0.601158,0.01153,0.563273,0.189674,0.384578,0.448672,-0.467866,0.779371,-0.567479,0.306224,-0.272427
-0.728119,-0.678699,-2.77112,0.541632,-1.264533,-0.956472,0.571556,-0.693162,-0.909872,-1.143894,-0.430967,-0.24057,0.065842,0.662178,-0.718857,0.0667,0.427206
-0.531389,-0.281122,-0.389824,-0.98553,0.371003,-1.496202,0.591127,-0.508547,0.118347,0.569305,0.928507,0.168529,-0.098191,-0.253135,1.16797,-0.430138,-0.688541
1.170905,-0.222385,1.592188,-0.280652,0.682031,-0.704187,1.315922,1.536143,-0.095622,0.034606,-0.963146,-2.006757,0.509797,-0.61289,-0.984092,-0.708241,-0.165587
-0.130434,0.226811,-1.687296,0.881071,-0.869539,-1.236583,0.912277,-1.504495,-0.862411,-2.066057,0.19188,-0.738004,0.869159,0.440064,0.176518,-0.425456,0.340595
2.093051,0.139287,0.70818,-0.136692,0.251639,-0.29255,-1.309512,-0.482299,-1.06839,-0.542109,0.479177,-2.564282,-1.434344,-0.853152,-0.466041,1.056337,0.996932
1.017934,0.54568,0.214631,-0.855885,0.591634,-1.132625,2.336192,0.613362,-2.405253,-1.688892,-1.480968,-2.387121,1.810902,0.289376,-2.53305,-1.59642,-0.017466
-0.325568,-0.265283,0.05465,1.8105,-1.626025,-0.085497,-1.522408,-0.958027,0.60605,-0.62189,1.396877,-0.419378,0.244512,0.113153,0.884194,2.394053,0.207874
1.028157,-1.004264,1.366269,-1.229218,1.87267,0.380265,-1.127038,-0.47281,0.592202,0.284849,-0.304205,0.784064,-0.011037,-0.788849,1.393069,-0.345477,0.153763
2.058896,-1.313832,0.273722,-0.21445,0.037456,0.131931,-0.534256,-0.560641,-0.10301,-1.341241,-0.874068,-0.015094,2.166549,-2.051627,0.930349,-0.88601,1.298875
-1.736336,1.165796,-0.896132,-0.157228,-1.806709,0.81005,-1.65904,-0.916059,-0.018236,0.842397,1.107683,-0.574086,-0.370464,0.054497,0.605447,1.071674,-0.317256
0.212832,-0.621701,-1.202679,0.765738,-0.950844,-0.944008,0.746877,0.112012,-1.035834,-1.39086,-0.191627,-0.770036,1.336366,0.325772,-0.563806,-0.344044,0.396869
-0.127348,-2.053918,0.139227,-0.103397,-1.74185,-0.843601,-1.773659,-1.124649,1.244906,0.101711,-0.015254,-1.287292,0.524521,-0.890847,0.656355,2.060718,0.156059
-0.6323,0.064707,0.083316,2.238562,-0.400138,1.101771,-0.473092,-0.047463,-0.521019,-1.359364,0.581338,-0.041276,0.952937,0.408635,0.423156,0.15048,0.157033
-0.584745,0.230272,-0.506416,-2.476368,1.950794,-1.433754,0.98909,0.482863,-0.488023,0.852641,0.685255,-1.426325,0.464991,-0.5014,0.745922,-1.543933,-0.977184
0.090475,0.048597,0.05701,-0.084567,0.414839,0.40758,-0.399823,0.732344,0.831169,0.807951,0.727819,1.409155,0.716792,-0.40922,1.140626,0.054176,0.118072
-0.056594,-0.268643,-0.079521,-0.668295,1.286848,-1.188975,0.467618,0.585371,0.264587,-0.212647,-1.06745,-0.644838,-0.383482,1.237043,-2.190072,0.728891,-0.598062
-0.308304,0.141857,-1.297207,1.602567,-1.68814,-1.947103,1.923302,-1.380937,-1.431695,-2.900907,-0.811133,-1.884592,0.815417,1.941472,-2.163701,-0.37928,-0.037884
1.115016,-0.20688,-0.373498,-0.314275,-2.497025,-1.829914,-0.360618,-1.697967,0.032823,-0.119353,0.876506,-0.620573,-0.515008,-1.391665,-0.250238,1.190007,0.623589
0.198791,-1.158488,-0.108432,1.047379,-0.508559,-0.43479,-1.521654,-1.218157,0.451662,-0.474578,-0.134755,0.78843,-1.53622,1.541847,-0.273426,1.782703,0.418648
0.533759,2.061914,-0.449559,-0.128409,-0.998274,-0.165908,-0.566316,-0.520393,-0.005084,0.952012,1.832717,1.300088,-1.745806,-0.566466,-0.542008,0.674705,0.387094
-0.757544,1.515603,-1.193593,-0.502582,-0.590983,-1.067018,-0.282036,-0.728074,-0.553922,-0.510128,1.344775,-1.866232,0.810149,0.82057,0.872679,0.084073,-0.335259
-0.421535,-0.446907,0.272979,-0.274308,-1.217288,-0.043033,-0.453838,-1.256191,0.790405,0.305456,0.265779,1.404538,-0.386964,-0.084085,0.204613,0.44649,-0.100918
0.713712,-1.280067,0.944825,-1.038538,0.433656,-1.224533,-0.210377,0.081506,-0.319362,0.462852,-0.393777,-0.844065,0.1179,-0.205483,0.423353,0.562688,-0.173492
0.098974,-0.190433,0.470324,-0.941666,0.689252,0.788893,-0.88657,-0.135093,1.71837,1.295499,-0.541183,0.991006,-1.785249,-0.043988,0.655023,0.263422,0.085639
0.728473,-2.244183,1.697832,1.488511,0.894237,2.122329,-1.893668,0.893331,-0.089226,-0.199464,-0.507689,0.446137,1.028181,-0.931803,1.960651,-0.15503,0.786829
1.377255,-0.717954,0.751691,-0.527196,-0.03468,0.538433,-0.578156,-0.962947,1.106857,-0.311485,-0.559308,0.183006,0.101913,-1.436264,0.655595,-0.575341,0.797222
0.156677,-1.83387,0.038373,0.157321,1.282875,-0.040296,-0.435121,-0.28427,0.541766,0.081824,0.224802,0.788792,-1.172329,-0.071792,0.933833,1.887047,0.151663
0.646976,-1.430614,-0.670066,-1.705506,0.550019,-1.860872,0.068561,1.085247,0.40224,1.036037,-1.09425,-0.921868,-0.577251,-0.024289,-1.48071,1.665758,-0.069226
-1.284988,-0.442232,-0.962512,0.082348,0.52717,-0.610925,0.139178,0.742232,0.100808,-0.003848,-0.033295,0.407157,0.974575,1.027661,-0.141555,-0.694908,-0.581164
0.839211,-0.934441,-1.074912,-1.428971,0.013488,-1.515394,-0.972074,-0.691474,-0.907452,0.406053,-0.27809,-1.609056,-1.620848,0.275013,-1.01961,1.8999,0.426305
1.835743,0.784323,-0.218635,-0.668229,0.624004,-1.733553,0.415733,0.365632,-1.666491,-0.423048,0.343495,-2.706375,-0.868168,0.62398,-1.665482,0.717246,0.520108
-1.704853,-1.323166,-0.8836,0.941415,1.671535,0.315273,-0.004027,1.269934,0.588445,0.052334,-1.207193,1.237645,0.499593,1.776443,0.474309,0.113446,-0.655806
-1.101511,1.166968,-2.1937,-0.286484,-0.386936,-2.14437,1.35242,-1.507074,0.325757,-1.014942,1.384835,0.298264,0.244524,1.728418,0.429629,-0.177292,-0.550975
-0.225767,-1.150157,0.366161,-0.79666,1.099545,-0.430038,0.205051,-0.153772,0.079243,-0.396739,-1.018142,0.107685,1.164857,-0.176475,0.35167,0.210697,-0.291089
0.080818,1.09397,-0.234149,-1.316469,0.075056,-0.251347,0.556973,-0.501243,-0.887216,-0.18347,-0.632309,-0.902291,-0.106025,0.154133,-1.054417,0.138564,-0.254398
-0.825475,-0.568068,-1.052094,0.61894,1.253572,0.152253,0.777212,-0.443762,-1.06961,-1.379427,-0.117686,0.935956,1.487421,1.248695,1.532833,-0.179533,-0.035562
0.415727,1.251304,0.906247,0.508341,0.396642,0.867879,-0.286479,1.538505,0.708687,0.948554,0.4233,0.941266,-0.513698,-0.006603,-0.525396,-0.606412,-0.082185
-0.626203,1.202761,-0.503728,0.158815,-0.632588,-0.508015,0.177195,-1.6026,-0.38699,-0.809948,1.382128,-0.479949,-0.868834,0.333955,-1.086456,0.99018,-0.33601
0.651439,-1.216453,0.606245,-0.206978,-1.443221,-1.804858,-1.196285,-1.701882,1.238211,1.04778,1.407836,0.53435,-2.298827,-1.230713,1.551116,1.4571,0.085094
-0.983816,-1.12944,0.896548,1.225198,1.048291,1.062711,0.758095,0.644601,2.228992,-1.155137,-1.147178,0.981864,1.417908,1.539813,-0.254108,-0.29776,-0.503692
-0.164831,-0.7783,0.965013,1.284195,-0.345089,1.356384,-1.132922,0.132065,1.266325,0.074024,0.241646,1.265834,0.657292,-0.77847,1.311534,-0.339203,0.247295
1.542134,-1.086508,0.314044,-0.526607,1.913653,-1.40664,1.190224,0.852246,-0.934879,-0.926381,-1.20757,-1.165637,0.066909,0.77916,-0.710591,-0.5738,0.31374
0.415696,-0.717371,1.201057,1.557128,0.738822,2.018357,-1.560535,0.665317,0.498277,0.0419,-0.165197,0.637701,-0.196375,-0.653989,0.96377,0.180433,0.622928
0.532627,0.938591,-2.523623,-1.723691,-0.954584,-1.462648,0.861399,-0.354736,-2.770177,0.318934,0.801833,-0.890005,-0.167482,-1.340359,-1.00153,0.984279,0.387466
0.015454,0.983603,0.045213,-0.818513,0.739422,-0.499693,0.414946,0.327216,-0.581966,0.190999,-0.151313,-1.134097,-1.087629,1.087159,-1.370231,-0.033506,-0.240054
-0.068396,-0.886216,-1.996947,0.134557,-0.135571,-1.872747,0.255561,-1.062471,0.908941,-0.701679,1.515932,1.748682,0.198009,0.751712,0.775173,1.646276,0.21074
-1.820363,-0.762099,-0.762744,0.674202,0.561079,0.294402,0.224507,-0.395591,-0.64703,-0.923424,-0.748226,-0.71575,-0.022551,2.070473,0.070107,0.388729,-0.685568
1.547205,-0.420846,1.036307,-0.458189,0.368359,0.611535,0.590364,-0.407866,-1.114525,-0.635436,-1.13844,-1.183041,0.105314,-1.901058,-0.102153,-0.984062,0.649093
0.095964,0.006561,-0.02565,-0.379361,0.073012,1.229356,-0.371235,0.353316,-1.023971,0.504613,-0.14849,0.096059,0.635656,-1.153785,0.42026,-0.419807,0.301886
1.071268,0.00195,-0.508328,1.232262,-1.092431,-0.482258,0.275261,-0.455397,-0.548109,-1.024799,-0.235368,-0.229675,-0.695052,0.644061,-1.332485,0.625941,0.954324
1.638935,-0.186299,1.820956,-0.343698,0.220403,1.207077,-0.882681,0.223158,0.175807,0.196662,-2.451549,-0.587126,-1.919873,0.630661,-2.447244,0.110693,0.75223
-2.158858,0.394217,-0.203719,1.743074,0.055434,1.853036,-0.866947,1.087584,-0.618214,0.771434,0.641057,1.077871,-0.027367,1.73655,1.024608,-0.707137,-0.613195
1.329682,-0.382068,0.081895,0.595903,-0.510564,0.71471,-0.900193,0.38121,-0.886788,-0.70625,-0.788429,-0.152635,1.401628,-0.790831,-0.228934,-0.667859,1.067172
-0.290673,0.24629,0.767065,-0.42299,0.363463,0.479852,0.181013,1.23183,0.377067,1.259664,0.337523,0.080064,0.093425,-1.560667,0.17707,-0.198709,-0.415342
-0.155463,0.419507,-0.432222,0.047774,-0.253319,-0.551104,1.0291,0.139374,-0.094845,-0.267019,0.0927,0.364281,0.921191,0.134693,-0.267098,0.251853,-0.065498
-0.125103,0.514145,0.158664,-0.808567,0.813824,-0.167966,2.109454,0.807154,-0.431195,0.248141,-1.570427,0.044877,-0.595007,0.775181,-1.41535,-1.213085,-0.457752
0.668172,-1.60939,1.288866,0.926088,-1.576817,0.005419,-1.717178,-1.733823,0.939205,-0.594915,-0.041441,-0.260861,-0.352993,-0.585266,0.931336,1.306924,0.525513
-0.039754,-1.239213,-0.772449,-0.410401,0.44488,-1.022657,0.284076,0.759552,0.389346,0.093279,-0.312245,0.21515,0.799865,-0.04059,0.020681,-0.056504,-0.102568
-0.2796,-1.800118,-0.918895,0.899795,0.087061,-0.559803,0.236629,-0.48127,-0.167873,-1.179705,-0.956259,0.010493,-0.261138,0.511679,-0.807579,1.897451,0.264583
-0.418194,-0.361691,0.492015,0.950744,0.331556,1.185227,1.290414,0.551193,-0.60434,-0.41226,-1.517026,1.486758,0.01924,1.28287,-0.6136,-1.433821,-0.139614
0.402357,-1.226267,-0.49557,-0.269457,0.843418,-2.476958,0.410724,0.10155,-0.150441,-0.534899,0.377667,-0.108621,0.598885,0.452673,0.954479,-0.58335,-0.276
0.233884,0.69781,-1.08228,-1.756057,1.668841,-1.116,0.860253,0.753106,-1.84046,0.376865,-0.242625,-2.111154,-0.392807,-0.38272,-0.125394,-0.418013,-0.185317
-1.759447,-0.422925,-0.099484,-0.370279,1.795313,0.603241,0.281538,0.535773,-0.378123,0.162279,-0.588289,0.565177,0.196351,1.185116,-0.494822,0.359716,-1.012845
-0.276591,-0.09615,-0.887936,-1.272401,1.384526,-1.224032,0.617383,0.667816,0.855956,0.914296,0.795752,0.575371,0.044417,-0.037985,0.410524,0.042263,-0.506056
1.447856,-0.055388,-0.364291,-0.057685,0.344935,-0.022745,1.711613,0.783246,-1.104579,-0.736135,-1.107892,0.53856,1.413439,-1.133688,-0.698936,-0.968156,0.823713
1.671357,-0.810354,0.225781,-0.022986,-0.709396,-0.201222,-0.188598,-0.195202,-0.028727,-1.152639,-1.471241,-0.900406,0.995498,-1.340998,-0.84316,-0.277927,0.984676
-0.074938,1.058886,0.650019,0.101095,-0.204461,-0.379339,-0.65968,0.540505,0.646944,0.246695,0.523001,-1.623693,-0.86063,1.250055,-0.868871,1.355301,-0.370743
-1.945064,-1.302815,-1.73506,0.799089,-0.53373,-0.530307,0.63231,-0.575946,0.142837,-0.736847,-1.21369,0.812055,0.247978,1.491659,-0.051118,-0.482435,-0.497968
